Date,Train_Predictions,Test_Predictions
2019-11-13,0.0329463817179203,
2019-11-14,0.032612841576337814,
2019-11-15,0.03229687735438347,
2019-11-16,0.03203553333878517,
2019-11-17,0.03185192123055458,
2019-11-18,0.03169342502951622,
2019-11-19,0.03162604197859764,
2019-11-20,0.03163357451558113,
2019-11-21,0.03169507905840874,
2019-11-22,0.03225021809339523,
2019-11-23,0.03312453255057335,
2019-11-24,0.0341198667883873,
2019-11-25,0.034406013786792755,
2019-11-26,0.034338921308517456,
2019-11-27,0.03404533863067627,
2019-11-28,0.033734988421201706,
2019-11-29,0.03328028693795204,
2019-11-30,0.03282530605792999,
2019-12-01,0.032434046268463135,
2019-12-02,0.032124124467372894,
2019-12-03,0.031900644302368164,
2019-12-04,0.03175558149814606,
2019-12-05,0.03161417320370674,
2019-12-06,0.03150049224495888,
2019-12-07,0.03139439597725868,
2019-12-08,0.03130175918340683,
2019-12-09,0.03126242011785507,
2019-12-10,0.03126416355371475,
2019-12-11,0.03121863305568695,
2019-12-12,0.03114963509142399,
2019-12-13,0.031097091734409332,
2019-12-14,0.03104413114488125,
2019-12-15,0.031001294031739235,
2019-12-16,0.030942950397729874,
2019-12-17,0.031103691086173058,
2019-12-18,0.031715597957372665,
2019-12-19,0.03305498883128166,
2019-12-20,0.034666117280721664,
2019-12-21,0.03624000400304794,
2019-12-22,0.037235625088214874,
2019-12-23,0.03758293390274048,
2019-12-24,0.037501122802495956,
2019-12-25,0.03686567768454552,
2019-12-26,0.035941626876592636,
2019-12-27,0.034924574196338654,
2019-12-28,0.03390558063983917,
2019-12-29,0.03302367404103279,
2019-12-30,0.032478999346494675,
2019-12-31,0.03218980133533478,
2020-01-01,0.032108452171087265,
2020-01-02,0.03216871991753578,
2020-01-03,0.03234110400080681,
2020-01-04,0.03277319669723511,
2020-01-05,0.033284030854701996,
2020-01-06,0.033791206777095795,
2020-01-07,0.034466296434402466,
2020-01-08,0.035133250057697296,
2020-01-09,0.035703662782907486,
2020-01-10,0.036150917410850525,
2020-01-11,0.036531269550323486,
2020-01-12,0.03680992126464844,
2020-01-13,0.03701542690396309,
2020-01-14,0.03714097663760185,
2020-01-15,0.038281816989183426,
2020-01-16,0.03954746201634407,
2020-01-17,0.04022810608148575,
2020-01-18,0.040205031633377075,
2020-01-19,0.03970591351389885,
2020-01-20,0.03919786587357521,
2020-01-21,0.038723863661289215,
2020-01-22,0.03828736022114754,
2020-01-23,0.03785114735364914,
2020-01-24,0.037571150809526443,
2020-01-25,0.03736422210931778,
2020-01-26,0.03724370151758194,
2020-01-27,0.037254106253385544,
2020-01-28,0.03734229505062103,
2020-01-29,0.037398554384708405,
2020-01-30,0.037411563098430634,
2020-01-31,0.0374457947909832,
2020-02-01,0.037568576633930206,
2020-02-02,0.037643030285835266,
2020-02-03,0.03759574890136719,
2020-02-04,0.03748750686645508,
2020-02-05,0.037370871752500534,
2020-02-06,0.037393443286418915,
2020-02-07,0.03751637041568756,
2020-02-08,0.0376950204372406,
2020-02-09,0.03783305361866951,
2020-02-10,0.037911850959062576,
2020-02-11,0.038002900779247284,
2020-02-12,0.038174983114004135,
2020-02-13,0.03889016807079315,
2020-02-14,0.03893139213323593,
2020-02-15,0.038695111870765686,
2020-02-16,0.0387493371963501,
2020-02-17,0.03898642957210541,
2020-02-18,0.03929250314831734,
2020-02-19,0.039448849856853485,
2020-02-20,0.04003417491912842,
2020-02-21,0.04080621525645256,
2020-02-22,0.04156836122274399,
2020-02-23,0.04214048385620117,
2020-02-24,0.04255128651857376,
2020-02-25,0.042897142469882965,
2020-02-26,0.04347708448767662,
2020-02-27,0.044657737016677856,
2020-02-28,0.045989882200956345,
2020-02-29,0.04722066968679428,
2020-03-01,0.04818936437368393,
2020-03-02,0.04882676154375076,
2020-03-03,0.04926859587430954,
2020-03-04,0.049557529389858246,
2020-03-05,0.0497041679918766,
2020-03-06,0.04973994195461273,
2020-03-07,0.04959378391504288,
2020-03-08,0.04933324083685875,
2020-03-09,0.05024666711688042,
2020-03-10,0.05168281868100166,
2020-03-11,0.05319233983755112,
2020-03-12,0.05455267056822777,
2020-03-13,0.06398842483758926,
2020-03-14,0.07743339240550995,
2020-03-15,0.0915730744600296,
2020-03-16,0.10395585745573044,
2020-03-17,0.11358002573251724,
2020-03-18,0.1200803890824318,
2020-03-19,0.12355619668960571,
2020-03-20,0.12539085745811462,
2020-03-21,0.12563848495483398,
2020-03-22,0.12472667545080185,
2020-03-23,0.12307263910770416,
2020-03-24,0.12137078493833542,
2020-03-25,0.11966787278652191,
2020-03-26,0.11807970702648163,
2020-03-27,0.11666115373373032,
2020-03-28,0.11533267796039581,
2020-03-29,0.11418843269348145,
2020-03-30,0.1132802665233612,
2020-03-31,0.11274416744709015,
2020-04-01,0.11248131841421127,
2020-04-02,0.11231385916471481,
2020-04-03,0.11232096701860428,
2020-04-04,0.11242281645536423,
2020-04-05,0.11256767064332962,
2020-04-06,0.11257661879062653,
2020-04-07,0.11328060179948807,
2020-04-08,0.11361649632453918,
2020-04-09,0.11378759890794754,
2020-04-10,0.11383883655071259,
2020-04-11,0.11391419917345047,
2020-04-12,0.10467816889286041,
2020-04-13,0.09196745604276657,
2020-04-14,0.07939992100000381,
2020-04-15,0.06847742199897766,
2020-04-16,0.05930515006184578,
2020-04-17,0.05276889726519585,
2020-04-18,0.048629358410835266,
2020-04-19,0.045706041157245636,
2020-04-20,0.04398096725344658,
2020-04-21,0.04342265799641609,
2020-04-22,0.04344126954674721,
2020-04-23,0.04372379556298256,
2020-04-24,0.04420602321624756,
2020-04-25,0.04491068422794342,
2020-04-26,0.04579577594995499,
2020-04-27,0.046563465148210526,
2020-04-28,0.04717171937227249,
2020-04-29,0.04750238358974457,
2020-04-30,0.047850094735622406,
2020-05-01,0.048347000032663345,
2020-05-02,0.04889175668358803,
2020-05-03,0.04936215654015541,
2020-05-04,0.04978523775935173,
2020-05-05,0.05015696585178375,
2020-05-06,0.05044274404644966,
2020-05-07,0.049431540071964264,
2020-05-08,0.04785663262009621,
2020-05-09,0.04609047994017601,
2020-05-10,0.04443952068686485,
2020-05-11,0.043503422290086746,
2020-05-12,0.043137140572071075,
2020-05-13,0.043135225772857666,
2020-05-14,0.04338426887989044,
2020-05-15,0.04376402124762535,
2020-05-16,0.04422394931316376,
2020-05-17,0.04404773563146591,
2020-05-18,0.04359002411365509,
2020-05-19,0.04272158071398735,
2020-05-20,0.04168877750635147,
2020-05-21,0.04051641747355461,
2020-05-22,0.03961076959967613,
2020-05-23,0.03887942060828209,
2020-05-24,0.03834667429327965,
2020-05-25,0.0380522720515728,
2020-05-26,0.03789583966135979,
2020-05-27,0.03786741942167282,
2020-05-28,0.037990570068359375,
2020-05-29,0.03833271563053131,
2020-05-30,0.03830404207110405,
2020-05-31,0.03844974935054779,
2020-06-01,0.0387904979288578,
2020-06-02,0.039430953562259674,
2020-06-03,0.04023910313844681,
2020-06-04,0.04105839133262634,
2020-06-05,0.041773829609155655,
2020-06-06,0.042341671884059906,
2020-06-07,0.042678941041231155,
2020-06-08,0.042840778827667236,
2020-06-09,0.042866580188274384,
2020-06-10,0.041909925639629364,
2020-06-11,0.04049505665898323,
2020-06-12,0.03933599218726158,
2020-06-13,0.038355737924575806,
2020-06-14,0.037591781467199326,
2020-06-15,0.036979664117097855,
2020-06-16,0.036549344658851624,
2020-06-17,0.036249447613954544,
2020-06-18,0.036015212535858154,
2020-06-19,0.035856928676366806,
2020-06-20,0.03578811511397362,
2020-06-21,0.035602886229753494,
2020-06-22,0.03532037511467934,
2020-06-23,0.03521301597356796,
2020-06-24,0.035137102007865906,
2020-06-25,0.035197462886571884,
2020-06-26,0.03532131016254425,
2020-06-27,0.03543463721871376,
2020-06-28,0.0354367271065712,
2020-06-29,0.03538820520043373,
2020-06-30,0.03469002991914749,
2020-07-01,0.033552803099155426,
2020-07-02,0.03195562958717346,
2020-07-03,0.03017222136259079,
2020-07-04,0.028445689007639885,
2020-07-05,0.027004390954971313,
2020-07-06,0.02590205706655979,
2020-07-07,0.025457601994276047,
2020-07-08,0.025449875742197037,
2020-07-09,0.025792554020881653,
2020-07-10,0.02633131854236126,
2020-07-11,0.02692638337612152,
2020-07-12,0.027117351070046425,
2020-07-13,0.027024082839488983,
2020-07-14,0.026795417070388794,
2020-07-15,0.02648220770061016,
2020-07-16,0.026134895160794258,
2020-07-17,0.025821896269917488,
2020-07-18,0.02556798607110977,
2020-07-19,0.02539270557463169,
2020-07-20,0.025250859558582306,
2020-07-21,0.025155900046229362,
2020-07-22,0.02521933801472187,
2020-07-23,0.025480573996901512,
2020-07-24,0.025989597663283348,
2020-07-25,0.026456989347934723,
2020-07-26,0.027314748615026474,
2020-07-27,0.028256196528673172,
2020-07-28,0.029056301340460777,
2020-07-29,0.029732786118984222,
2020-07-30,0.030256204307079315,
2020-07-31,0.030701518058776855,
2020-08-01,0.031063353642821312,
2020-08-02,0.031904108822345734,
2020-08-03,0.033027440309524536,
2020-08-04,0.03420419245958328,
2020-08-05,0.03522452712059021,
2020-08-06,0.035911351442337036,
2020-08-07,0.03633681684732437,
2020-08-08,0.03672894835472107,
2020-08-09,0.037009261548519135,
2020-08-10,0.03717314824461937,
2020-08-11,0.037205372005701065,
2020-08-12,0.03734176978468895,
2020-08-13,0.03747214376926422,
2020-08-14,0.037893928587436676,
2020-08-15,0.03837282210588455,
2020-08-16,0.03877073898911476,
2020-08-17,0.03905275836586952,
2020-08-18,0.0392756350338459,
2020-08-19,0.03949140012264252,
2020-08-20,0.03983015567064285,
2020-08-21,0.040168050676584244,
2020-08-22,0.040692783892154694,
2020-08-23,0.0411846861243248,
2020-08-24,0.04161927103996277,
2020-08-25,0.041692741215229034,
2020-08-26,0.04181956127285957,
2020-08-27,0.04189436882734299,
2020-08-28,0.04191168025135994,
2020-08-29,0.04192882031202316,
2020-08-30,0.04182933643460274,
2020-08-31,0.04185283184051514,
2020-09-01,0.04131839796900749,
2020-09-02,0.04086592420935631,
2020-09-03,0.040866024792194366,
2020-09-04,0.04201909899711609,
2020-09-05,0.04364573210477829,
2020-09-06,0.046280182898044586,
2020-09-07,0.04922614246606827,
2020-09-08,0.05189792439341545,
2020-09-09,0.0541214682161808,
2020-09-10,0.055845990777015686,
2020-09-11,0.05707419291138649,
2020-09-12,0.057801928371191025,
2020-09-13,0.05776628106832504,
2020-09-14,0.05737457424402237,
2020-09-15,0.05685460940003395,
2020-09-16,0.05633115395903587,
2020-09-17,0.05584938824176788,
2020-09-18,0.05561777949333191,
2020-09-19,0.05547503009438515,
2020-09-20,0.05536297708749771,
2020-09-21,0.05514196678996086,
2020-09-22,0.05514099448919296,
2020-09-23,0.055258847773075104,
2020-09-24,0.05550491064786911,
2020-09-25,0.05599748715758324,
2020-09-26,0.05656136944890022,
2020-09-27,0.057093530893325806,
2020-09-28,0.05747953802347183,
2020-09-29,0.057720985263586044,
2020-09-30,0.057622745633125305,
2020-10-01,0.057329051196575165,
2020-10-02,0.056512314826250076,
2020-10-03,0.05528324842453003,
2020-10-04,0.053206995129585266,
2020-10-05,0.0509737990796566,
2020-10-06,0.047756873071193695,
2020-10-07,0.0443887822329998,
2020-10-08,0.041412271559238434,
2020-10-09,0.03896819427609444,
2020-10-10,0.03717496246099472,
2020-10-11,0.03589038923382759,
2020-10-12,0.03508415073156357,
2020-10-13,0.034692395478487015,
2020-10-14,0.034430455416440964,
2020-10-15,0.03425522521138191,
2020-10-16,0.034111253917217255,
2020-10-17,0.03409533202648163,
2020-10-18,0.03392191603779793,
2020-10-19,0.03374549373984337,
2020-10-20,0.03360847383737564,
2020-10-21,0.033484119921922684,
2020-10-22,0.03313038498163223,
2020-10-23,0.03287292271852493,
2020-10-24,0.03228416293859482,
2020-10-25,0.031082898378372192,
2020-10-26,0.029737137258052826,
2020-10-27,0.0285891555249691,
2020-10-28,0.027742838487029076,
2020-10-29,0.02732338383793831,
2020-10-30,0.02720794267952442,
2020-10-31,0.027306048199534416,
2020-11-01,0.02749628573656082,
2020-11-02,0.02771919034421444,
2020-11-03,0.028062406927347183,
2020-11-04,0.028428547084331512,
2020-11-05,0.028862226754426956,
2020-11-06,0.029179764911532402,
2020-11-07,0.029943929985165596,
2020-11-08,0.03102896548807621,
2020-11-09,0.03216006979346275,
2020-11-10,0.03322480618953705,
2020-11-11,0.034115951508283615,
2020-11-12,0.03477668762207031,
2020-11-13,0.035185523331165314,
2020-11-14,0.03541313111782074,
2020-11-15,0.03558376803994179,
2020-11-16,0.03567551448941231,
2020-11-17,0.035728249698877335,
2020-11-18,0.03580504283308983,
2020-11-19,0.03588135540485382,
2020-11-20,0.03588993847370148,
2020-11-21,0.03598913177847862,
2020-11-22,0.036268748342990875,
2020-11-23,0.036589864641427994,
2020-11-24,0.0372292697429657,
2020-11-25,0.03793904185295105,
2020-11-26,0.03876551613211632,
2020-11-27,0.0401446633040905,
2020-11-28,0.04154278337955475,
2020-11-29,0.04280226677656174,
2020-11-30,0.043947286903858185,
2020-12-01,0.04500493034720421,
2020-12-02,0.04603374004364014,
2020-12-03,0.046776168048381805,
2020-12-04,0.04725359007716179,
2020-12-05,0.047907378524541855,
2020-12-06,0.0485941544175148,
2020-12-07,0.048845741897821426,
2020-12-08,0.048701006919145584,
2020-12-09,0.04855450987815857,
2020-12-10,0.048394959419965744,
2020-12-11,0.0482851043343544,
2020-12-12,0.048228077590465546,
2020-12-13,0.048251986503601074,
2020-12-14,0.04832814633846283,
2020-12-15,0.04835326597094536,
2020-12-16,0.04827740043401718,
2020-12-17,0.048353612422943115,
2020-12-18,0.04844466224312782,
2020-12-19,0.048527441918849945,
2020-12-20,0.048556845635175705,
2020-12-21,0.0484037809073925,
2020-12-22,0.04805489629507065,
2020-12-23,0.04770149290561676,
2020-12-24,0.047391071915626526,
2020-12-25,0.047254711389541626,
2020-12-26,0.047086939215660095,
2020-12-27,0.04640134051442146,
2020-12-28,0.045735832303762436,
2020-12-29,0.045294780284166336,
2020-12-30,0.0448635071516037,
2020-12-31,0.04434032738208771,
2021-01-01,0.043724175542593,
2021-01-02,0.043154142796993256,
2021-01-03,0.04280829802155495,
2021-01-04,0.04446320980787277,
2021-01-05,0.04710831865668297,
2021-01-06,0.050055500119924545,
2021-01-07,0.05295257642865181,
2021-01-08,0.05509495735168457,
2021-01-09,0.056547924876213074,
2021-01-10,0.057293761521577835,
2021-01-11,0.05746876820921898,
2021-01-12,0.058481741696596146,
2021-01-13,0.0599287748336792,
2021-01-14,0.061512622982263565,
2021-01-15,0.06302417814731598,
2021-01-16,0.06429046392440796,
2021-01-17,0.06524556130170822,
2021-01-18,0.06588201969861984,
2021-01-19,0.06620853394269943,
2021-01-20,0.06633718311786652,
2021-01-21,0.0661219134926796,
2021-01-22,0.06762625277042389,
2021-01-23,0.06964600831270218,
2021-01-24,0.07168179750442505,
2021-01-25,0.07374762743711472,
2021-01-26,0.0756939947605133,
2021-01-27,0.07718826830387115,
2021-01-28,0.07844169437885284,
2021-01-29,0.07938391715288162,
2021-01-30,0.07998120784759521,
2021-01-31,0.08022690564393997,
2021-02-01,0.08030915260314941,
2021-02-02,0.08020694553852081,
2021-02-03,0.07864990830421448,
2021-02-04,0.07665108144283295,
2021-02-05,0.0746987834572792,
2021-02-06,0.07293365150690079,
2021-02-07,0.0715591236948967,
2021-02-08,0.07067185640335083,
2021-02-09,0.07031037658452988,
2021-02-10,0.07028567790985107,
2021-02-11,0.06958284229040146,
2021-02-12,0.06851372122764587,
2021-02-13,0.06726876646280289,
2021-02-14,0.066019207239151,
2021-02-15,0.0648682564496994,
2021-02-16,0.06392762064933777,
2021-02-17,0.06325386464595795,
2021-02-18,0.06286661326885223,
2021-02-19,0.06252577900886536,
2021-02-20,0.06228642538189888,
2021-02-21,0.06004975363612175,
2021-02-22,0.05678087845444679,
2021-02-23,0.05384442210197449,
2021-02-24,0.05172215402126312,
2021-02-25,0.05026305094361305,
2021-02-26,0.049850985407829285,
2021-02-27,0.04983631521463394,
2021-02-28,0.049949318170547485,
2021-03-01,0.05015354976058006,
2021-03-02,0.05083419382572174,
2021-03-03,0.05172519385814667,
2021-03-04,0.052696600556373596,
2021-03-05,0.05320066586136818,
2021-03-06,0.0529884397983551,
2021-03-07,0.05262068286538124,
2021-03-08,0.05202725529670715,
2021-03-09,0.051536060869693756,
2021-03-10,0.051089849323034286,
2021-03-11,0.050536058843135834,
2021-03-12,0.050006382167339325,
2021-03-13,0.049603138118982315,
2021-03-14,0.04961514472961426,
2021-03-15,0.04988517984747887,
2021-03-16,0.0503171943128109,
2021-03-17,0.05079437419772148,
2021-03-18,0.051234595477581024,
2021-03-19,0.05162440985441208,
2021-03-20,0.051888901740312576,
2021-03-21,0.05194006860256195,
2021-03-22,0.05185958370566368,
2021-03-23,0.05183153226971626,
2021-03-24,0.051819540560245514,
2021-03-25,0.0516328364610672,
2021-03-26,0.05059589818120003,
2021-03-27,0.049387797713279724,
2021-03-28,0.04769682139158249,
2021-03-29,0.04595879465341568,
2021-03-30,0.04466479271650314,
2021-03-31,0.0437149815261364,
2021-04-01,0.042686622589826584,
2021-04-02,0.041624970734119415,
2021-04-03,0.04087115451693535,
2021-04-04,0.040580615401268005,
2021-04-05,0.04062063246965408,
2021-04-06,0.04061482474207878,
2021-04-07,0.04054608941078186,
2021-04-08,0.04060769081115723,
2021-04-09,0.04090113192796707,
2021-04-10,0.041213128715753555,
2021-04-11,0.041537344455718994,
2021-04-12,0.041764382272958755,
2021-04-13,0.041578806936740875,
2021-04-14,0.04134620353579521,
2021-04-15,0.04114469140768051,
2021-04-16,0.04101812466979027,
2021-04-17,0.041067689657211304,
2021-04-18,0.04127127304673195,
2021-04-19,0.041696008294820786,
2021-04-20,0.04226832836866379,
2021-04-21,0.04305572062730789,
2021-04-22,0.04364016652107239,
2021-04-23,0.044014498591423035,
2021-04-24,0.04403488710522652,
2021-04-25,0.044180333614349365,
2021-04-26,0.04427134990692139,
2021-04-27,0.044640377163887024,
2021-04-28,0.04512934386730194,
2021-04-29,0.04545300826430321,
2021-04-30,0.0456443727016449,
2021-05-01,0.045698799192905426,
2021-05-02,0.04576443135738373,
2021-05-03,0.04557442665100098,
2021-05-04,0.04596540704369545,
2021-05-05,0.04683771729469299,
2021-05-06,0.04805242642760277,
2021-05-07,0.04932425171136856,
2021-05-08,0.050091031938791275,
2021-05-09,0.05081544443964958,
2021-05-10,0.05137317627668381,
2021-05-11,0.051756393164396286,
2021-05-12,0.05201837792992592,
2021-05-13,0.052738431841135025,
2021-05-14,0.05352487042546272,
2021-05-15,0.05441978946328163,
2021-05-16,0.05591950565576553,
2021-05-17,0.05747528374195099,
2021-05-18,0.059159040451049805,
2021-05-19,0.060536183416843414,
2021-05-20,0.06511814147233963,
2021-05-21,0.071151502430439,
2021-05-22,0.07777347415685654,
2021-05-23,0.08386672288179398,
2021-05-24,0.08893352001905441,
2021-05-25,0.09391890466213226,
2021-05-26,0.09795955568552017,
2021-05-27,0.10065425932407379,
2021-05-28,0.10209771245718002,
2021-05-29,0.1028728112578392,
2021-05-30,0.10308677703142166,
2021-05-31,0.10289905220270157,
2021-06-01,0.10275311768054962,
2021-06-02,0.10255450010299683,
2021-06-03,0.10162339359521866,
2021-06-04,0.10041707754135132,
2021-06-05,0.09904569387435913,
2021-06-06,0.09774623066186905,
2021-06-07,0.09668765962123871,
2021-06-08,0.09549698978662491,
2021-06-09,0.09440750628709793,
2021-06-10,0.0935889184474945,
2021-06-11,0.09294986724853516,
2021-06-12,0.09236674755811691,
2021-06-13,0.09193678200244904,
2021-06-14,0.09147641062736511,
2021-06-15,0.09081965684890747,
2021-06-16,0.09022468328475952,
2021-06-17,0.08980800211429596,
2021-06-18,0.0895264595746994,
2021-06-19,0.08642339706420898,
2021-06-20,0.08179523795843124,
2021-06-21,0.07647460699081421,
2021-06-22,0.07257232069969177,
2021-06-23,0.06971806287765503,
2021-06-24,0.06615845113992691,
2021-06-25,0.0627470389008522,
2021-06-26,0.059923745691776276,
2021-06-27,0.057813867926597595,
2021-06-28,0.056261397898197174,
2021-06-29,0.055287186056375504,
2021-06-30,0.05494152754545212,
2021-07-01,0.05441470816731453,
2021-07-02,0.05409719794988632,
2021-07-03,0.05397124961018562,
2021-07-04,0.05393853783607483,
2021-07-05,0.05398920923471451,
2021-07-06,0.054211411625146866,
2021-07-07,0.054633140563964844,
2021-07-08,0.055062588304281235,
2021-07-09,0.05573023855686188,
2021-07-10,0.05639905855059624,
2021-07-11,0.05690307542681694,
2021-07-12,0.05718613788485527,
2021-07-13,0.0573919415473938,
2021-07-14,0.057434290647506714,
2021-07-15,0.05741787329316139,
2021-07-16,0.057353682816028595,
2021-07-17,0.056930042803287506,
2021-07-18,0.056375790387392044,
2021-07-19,0.05569712072610855,
2021-07-20,0.055079489946365356,
2021-07-21,0.05452030152082443,
2021-07-22,0.05328232795000076,
2021-07-23,0.05186265707015991,
2021-07-24,0.050482675433158875,
2021-07-25,0.04934760928153992,
2021-07-26,0.04804108291864395,
2021-07-27,0.046843696385622025,
2021-07-28,0.0456317774951458,
2021-07-29,0.04448384791612625,
2021-07-30,0.04353594034910202,
2021-07-31,0.04277816414833069,
2021-08-01,0.04194615036249161,
2021-08-02,0.0411997027695179,
2021-08-03,0.04058048874139786,
2021-08-04,0.04017209634184837,
2021-08-05,0.04011750593781471,
2021-08-06,0.04020731523633003,
